L,a,b,std_L,std_a,std_b,Label
86.512,132.1172,130.8446,10.9565531076156,4.831486744264247,3.864045915875664,1932
93.4525,131.7118,131.1099,14.101380916420956,5.607079521462135,4.230392651988535,1932
109.7842,132.11020000000002,133.7323,12.151083505597347,5.337439082555762,3.644974171375974,1932
119.96940000000001,130.8253,136.4024,11.200833167224657,5.001037883280169,3.427254621413984,1932
122.2583,131.26680000000002,139.1265,10.388492725607525,4.846691424053783,3.69216708045559,1932
114.5006,132.70600000000002,139.5908,9.85144657601104,4.754152290366568,3.665508881451614,1932
108.20280000000001,133.005,135.62550000000002,9.762411185767506,5.547375505588266,1.5024811978841635,1932
118.47550000000001,133.2033,136.25650000000002,8.907614705969195,5.043467964604873,2.618264262826888,1932
111.1361,133.1287,133.6342,9.949953607429554,5.2567800324912985,2.1150390918379425,1932
107.99430000000001,130.7143,130.017,10.253061372585195,4.516135019017756,2.015368700759766,1932
97.0334,131.5437,129.6839,10.568513823617872,5.024230320158582,2.0503123640082532,1932
99.8399,140.8203,132.51510000000002,17.343283079913153,8.754679200861682,2.8793353382329854,1932
100.60130000000001,139.99960000000002,132.5422,17.806732948803326,8.965455919248951,2.791132236207942,1932
99.44330000000001,140.3682,132.66140000000001,16.941587443625195,8.723406946829948,2.5578799893655026,1932
98.5335,140.6694,132.88830000000002,16.912559763382948,8.575272802657713,2.7753599964680853,1932
101.7184,138.7395,133.62210000000002,16.996379068495695,8.546580588165211,2.8852888226305344,1932
101.7009,143.77630000000002,143.6841,18.834060613420583,9.357652393094934,3.4024560526185916,1932
100.512,153.4049,154.2372,20.596034958214652,9.287300791403458,3.2415329953587224,1932
103.6811,153.38320000000002,156.4622,20.31908961518702,8.927113629835757,2.136438896856715,1932
94.99770000000001,153.3589,153.1194,14.351957870269768,6.480392795965316,1.916388175709049,1932
122.7673,137.3445,147.5267,15.145822879922997,8.02904849593031,1.8996544712125532,1932
132.0458,137.0383,143.54600000000002,18.424898978284748,9.157981934356686,2.8413524948513937,1932
153.848,124.2078,139.419,13.400675206869147,5.300624412274468,2.9246263009136237,1932
157.0097,126.31190000000001,135.14090000000002,13.499511321155191,7.502014288842596,4.493734214436085,1932
144.52280000000002,130.4484,132.5589,14.329971394248993,7.265255497228075,3.824203288267894,1932
145.9359,125.3931,129.07500000000002,11.78007602649492,4.261592705785069,5.984711772507986,1932
138.46280000000002,128.6146,136.0507,11.995849955713798,5.282695035680481,3.633968837235467,1932
129.733,127.46270000000001,138.6494,12.091786923362449,5.605408879822898,3.4657581623647027,1932
110.283,133.7014,137.5713,15.004902898719479,5.56674393519214,2.8481777174185763,1932
138.2726,126.119,130.4587,8.45996981318482,3.128552221076153,2.5791266564482265,1932
130.17350000000002,127.19200000000001,131.9315,10.990532186841385,3.65011451875136,2.562227107420319,1932
123.5338,129.3871,133.34980000000002,14.421652386602618,5.279777797407774,3.202536488472158,1932
133.3468,126.91810000000001,130.1817,16.07638422531634,5.929147695073716,3.496009884139227,1932
130.3845,127.61710000000001,130.6574,14.303288424344911,5.554465553948247,3.227820509260351,1932
120.9217,130.3689,131.2975,13.743128068602175,6.04769483274429,2.5742948063492013,1932
117.5331,132.8411,138.9057,15.10822638134602,7.706857387417817,2.088637716312119,1932
108.1708,144.55440000000002,153.1656,12.425651989332403,6.948527947701952,1.393117597332088,1932
85.1031,157.8116,157.5166,11.955955436099647,4.954947571872187,2.118849791750117,1932
96.7067,145.6909,151.1968,13.780844499159002,5.887865248967744,1.9420272294698184,1932
90.6132,142.2816,142.4521,9.921309679674318,5.501736220503548,2.519108094147299,1932
103.37490000000001,138.08960000000002,141.16060000000002,15.821559657315658,8.475787387611595,1.8608620690413231,1932
112.76820000000001,136.2596,139.4362,12.557542305722052,6.1702842592540295,1.7947505564828392,1932
120.85690000000001,133.9891,136.0415,11.039231059725028,5.404181824291098,2.144196294651889,1932
117.4051,132.9939,135.9803,12.365257538361247,5.740336470103696,2.674418050716943,1932
113.05810000000001,132.8123,135.2142,11.68122957526295,5.293757522781216,2.048735795557461,1932
111.1979,135.4961,137.52190000000002,17.11902846513201,8.041367097079705,3.1420248869156313,1932
126.4658,133.31050000000002,140.1852,11.980727455376028,5.7324069770033965,2.301586617965772,1932
125.17710000000001,132.74630000000002,139.829,10.706126077624882,5.252669446100288,2.893191836017627,1932
117.7129,134.51680000000002,138.4781,15.816500042360847,7.094921969972351,4.539484595193666,1932
117.8002,133.2238,135.6476,19.165152750760953,7.902652311724116,5.820946163640183,1932
109.6332,135.1935,132.54510000000002,21.96392172996432,8.86250854724539,4.881451217619172,1932
111.79780000000001,133.8221,130.5112,21.436457616873113,8.502073370066718,5.665004374226032,1932
119.39020000000001,132.2844,130.865,23.289228067069956,9.13937178585059,5.2057444232308185,1932
124.161,129.4785,130.9051,15.993588684219716,6.699532651610748,5.794919670711599,1932
133.959,126.65140000000001,130.09120000000001,16.470352728463403,5.845877012048592,6.021900244938799,1932
145.7577,125.3508,132.41660000000002,15.621888192853046,5.434826525290412,5.12232802932408,1932
146.66490000000002,124.92410000000001,132.9302,17.2250749777757,6.563790001972777,4.317027676538349,1932
130.9211,131.2371,132.6078,16.49086640507408,7.42742779096527,3.6130014060339937,1932
127.61460000000001,132.6258,134.3805,14.495394676931005,5.2957505945808885,2.660887023155819,1932
118.8819,134.0957,133.0826,13.825069706515094,6.592112067464021,1.5009254611735312,1932
120.89240000000001,131.9969,136.05780000000001,15.725311514879388,6.839553376500501,3.251070463708341,1932
123.62610000000001,130.5676,137.9453,13.201018854239921,5.7010376459029075,4.038032678173854,1932
124.5605,128.7098,142.3443,11.979705328178962,4.84328235394155,2.8023485703956794,1932
120.953,131.2965,144.1113,13.41131578183143,5.837823888230785,3.2618265297224207,1932
116.8357,129.58960000000002,138.103,14.27835794165422,6.694398542064443,3.9317160375591875,1932
99.3143,136.9807,133.2937,30.21921434303017,12.518902807754355,9.034026804808732,1932
98.79400000000001,137.0138,132.1959,33.27695544968016,13.48709047793475,9.441807199366156,1932
127.9345,123.7913,134.92340000000002,13.156154823883739,5.081037719796791,6.428571570730011,1932
121.9174,124.52090000000001,128.6502,17.375050424099477,6.639801442061249,7.291477213843299,1932
110.4362,130.1755,132.55540000000002,10.57056902725677,6.212447162753255,2.5642407921250414,1932
84.04740000000001,131.65470000000002,140.46790000000001,15.544592411510758,6.990584232379634,1.343491566775616,1932
68.73230000000001,137.7518,140.0093,9.745493148630278,4.664268084062034,2.34891751877378,1932
153.6971,128.1531,134.5726,21.348099484263162,8.431326134719406,10.400813873923628,1932
119.2663,130.2469,143.49030000000002,26.63881724682984,10.913594292898908,2.097404565170287,1932
99.23530000000001,137.87210000000002,143.8108,27.21001164847232,13.235147962527467,3.4000887282542425,1932
104.4094,131.5843,144.0679,27.08096733205813,7.9936032870036975,4.9130733344820685,1932
83.0886,139.201,145.4138,20.76400611731754,9.427364371869896,3.441564987036605,1932
100.6504,131.5992,144.76170000000002,25.683106896168145,9.161951722204382,6.05317380470721,1932
93.15690000000001,133.38500000000002,141.5289,34.75915249815508,12.636675789146285,5.707097755427353,1932
87.6716,133.7418,137.71460000000002,36.95609764896723,12.515403819293937,5.154313420815013,1932
88.3399,135.1074,139.145,33.512892563758214,12.411223357912744,4.797600962981252,1932
93.0329,133.6151,139.5565,28.467764534469513,11.14817258522661,4.844399627404839,1932
90.1487,133.4152,138.7962,28.30546922963827,11.502391445260422,4.175867042902734,1932
63.1375,143.5156,139.0762,33.86045176529693,10.853089727814684,4.217225813256724,1932
74.8675,149.618,141.19830000000002,24.391017685820312,5.75616851733883,3.873445121593621,1932
83.4817,145.3573,140.1205,30.620099038213446,8.40467945313791,3.5530521738364973,1932
113.6914,136.9587,138.5319,28.21100079827018,9.250696963472675,4.607405168855625,1932
124.4525,135.1934,134.5181,19.371023301570858,9.477299005518363,4.275496741900454,1932
151.0086,125.27950000000001,128.25400000000002,17.74370666010916,8.785657616251415,5.4160764396374645,1932
158.2134,125.2616,123.78840000000001,19.283450428800357,6.942821144174809,9.265366988953978,1932
167.2624,128.2791,120.72,18.238238572844587,5.739477606019877,12.474477944988335,1932
147.243,128.80530000000002,126.86890000000001,17.367306958766,5.2185622454847005,11.739084836136001,1932
97.1066,137.4078,134.8578,22.37479913742246,9.44028067167493,7.9602876304816315,1932
139.5909,124.26490000000001,120.67320000000001,25.05690597799335,4.906274349238715,13.752934296360177,1932
88.4804,140.2756,141.497,26.02486149511654,11.801993248600201,5.1897582795345345,1932
136.1996,126.33130000000001,124.3421,25.169381395656114,6.301280846779966,16.405970486076086,1932
132.874,127.5865,123.8396,26.40799356255608,7.447745816688457,16.495219666315442,1932
123.6336,127.57990000000001,127.78500000000001,28.20204870288682,7.085168734052652,14.514474671857707,1932
76.74000000000001,145.9619,139.411,9.007463571949598,6.3574403961026595,1.4779306478983822,1932
69.65090000000001,133.62,136.7297,19.29471505853351,9.537588793819932,2.903349429538107,1932
98.17580000000001,122.4526,128.30190000000002,17.72699902295927,4.771871041844924,5.577127969663098,1932
95.0424,125.9372,129.14260000000002,21.563946814996562,6.215388657195822,7.015287965579161,1932
78.1006,130.20940000000002,130.7087,21.213106317557543,5.664675775364165,4.740932852298479,1932
89.04,130.2918,131.276,21.232668226108526,6.5881752223210155,8.195915080086914,1932
70.965,142.7922,139.82510000000002,27.35313830257873,9.247443925755869,5.278059301485193,1932
91.0411,143.70510000000002,144.33350000000002,25.533174710364566,9.906862974221239,6.788687483600711,1932
83.08380000000001,145.1671,141.6146,27.475676107422693,10.994461223270672,5.562631287439719,1932
78.1734,146.999,140.12390000000002,26.47364222089587,10.538292034291088,4.452746207678185,1932
85.30160000000001,146.1303,140.9148,28.40343707088984,11.555237856054697,4.457773094270214,1932
98.36410000000001,144.5521,141.81570000000002,29.52611608711853,12.274953588099766,7.192241202156168,1932
101.9278,142.0676,140.65800000000002,27.419011418357144,11.46117926916772,8.492881489812207,1932
104.1657,142.6599,140.70690000000002,29.917112887275735,12.62244952416154,9.48681149754727,1932
113.80470000000001,134.7716,137.5032,24.17091967447659,9.435540972302473,9.354933979457238,1932
120.65190000000001,130.0974,129.5406,25.256316564178512,7.4785100949322025,12.185497595092293,1932
117.8876,130.0173,128.6999,27.395163190607196,9.14082057093355,12.507839141514337,1932
109.8383,130.24710000000002,133.3847,20.82173271152042,8.598351097157856,9.756203457800458,1932
128.1842,154.401,161.8521,13.591323348371798,6.987545992692883,2.314697731886232,1932
137.93890000000002,156.13160000000002,162.357,14.863343055651896,7.614544073022078,2.865999127704254,1932
144.4189,157.16500000000002,163.42960000000002,15.006819209612646,7.887190564452928,3.135162490206032,1932
146.5633,157.6003,163.6679,14.78719016953535,7.991078770103718,3.283932031879072,1932
142.3706,156.6858,162.8015,14.92827034991001,7.838844197966819,3.1903131115924053,1932
130.9528,153.9844,160.3271,14.792179425628937,7.5619809997119205,2.9187506899355973,1932
126.23840000000001,152.4293,159.649,15.096236797294804,7.635456863213829,2.723710520595788,1932
107.4448,150.5669,157.9815,13.662633456255845,7.445651374460241,2.1578131870011488,1932
105.81320000000001,150.8843,157.67340000000002,13.007917041555883,7.115680818446135,2.0470301512184164,1932
111.2102,151.9701,159.0868,13.429028853941812,7.203332977865194,2.0101904785354625,1932
116.9561,153.1755,160.00230000000002,13.486570089907941,7.257458215518743,1.9565006286718682,1932
118.10390000000001,152.8913,160.02110000000002,13.41914694717954,7.476248010198781,1.9585338368267242,1932
117.6581,152.7444,160.05200000000002,12.934566262151893,7.1741249389733115,1.8497826899389047,1932
127.89720000000001,153.1814,157.5951,13.386584036265502,7.695407334248255,2.3984903564535918,1932
151.6543,139.69230000000002,147.2092,10.827363091260924,7.0909957488350095,3.0530043170618764,1932
158.35580000000002,131.55100000000002,137.2611,9.390420989497676,5.439264564258497,4.319621139637167,1932
158.2973,129.93800000000002,132.9726,12.155752247804237,6.150573631784027,7.043241387316049,1932
158.15460000000002,129.3369,133.2767,12.550693161734017,7.1399858816385695,6.998281011076733,1932
147.9961,129.3581,133.3461,12.757424692703285,6.627885363371662,6.604885675770413,1932
119.7753,129.2826,134.3232,12.806287905166032,6.52149808249611,6.108415650559247,1932
119.25120000000001,129.9485,134.5683,13.08630958521146,6.767233389650641,5.631299593344662,1932
125.25380000000001,129.60060000000001,134.7312,13.136901672768818,6.6534111281353985,5.302258628169605,1932
126.8653,130.2897,134.6995,13.45359267667927,7.214012330873587,4.267317629378069,1932
129.7485,132.1398,137.7725,14.196325149488478,7.495469028686481,2.4173836580070827,1932
155.8557,129.3295,140.0583,12.453299864292848,5.7496895350970565,4.189570516174643,1932
157.05,138.3423,151.3736,10.303674101988948,6.350364612366785,3.3000640963472687,1932
155.9401,143.59890000000001,156.29240000000001,10.9363756331795,5.548731277508229,3.3656354882841306,1932
156.8332,142.3016,155.9767,11.231962328996566,6.247098321620783,3.143335348003075,1932
158.3326,141.4104,155.5808,10.668007182224551,6.088133691041562,2.9294148494191674,1932
140.5731,140.145,153.0618,11.11144708802584,5.9570441495759265,3.991388324881765,1932
119.7151,139.4624,153.68370000000002,10.097927113521822,6.081298071957874,2.8362747239988515,1932
119.438,139.7255,153.73340000000002,10.46311406800098,6.546705259135844,2.434116767945687,1932
128.0422,140.6398,154.5941,11.098550317946879,7.021741661439792,2.246585228741873,1932
129.0084,141.2415,154.53730000000002,11.470018720124337,7.180653016961439,2.192124246021514,1932
129.4857,141.308,154.40730000000002,11.755755845967583,7.54683615828536,2.139721175759151,1932
134.2518,141.6648,154.125,12.809964744682073,8.201526745673364,2.233869960405627,1932
151.6938,141.07330000000002,153.0238,12.67742251248248,8.759276631662983,3.4637889023441684,1932
155.3976,141.0043,152.58780000000002,12.57121769121817,8.683840251294294,3.958344497387137,1932
156.3942,140.8615,152.1552,12.775218446664573,8.640863252592272,4.100038165675846,1932
156.5044,140.3287,151.76680000000002,12.49525432474263,8.676915137881588,3.9738416878375977,1932
148.0884,138.9464,151.0308,12.509707648062665,8.679661689259499,3.482334182700182,1932
106.2617,135.9156,141.20420000000001,34.07715676387924,11.21150643936839,3.329639974531499,1932
98.8935,134.32680000000002,134.50740000000002,29.886387499160893,9.864491966644579,2.396652924391809,1932
114.7955,131.88660000000002,130.3109,12.697995107496274,5.961504880480844,2.2896377857642083,1932
111.7894,132.2553,130.7258,10.255761680148371,4.707453867007215,2.2646444224214486,1932
104.2677,137.0267,131.8211,19.761210405994873,7.20730095875003,2.6475450496638833,1932
122.24690000000001,135.8021,133.0952,20.641059575273722,7.362209966443725,3.3270613099252073,1932
134.8368,135.7926,135.35490000000001,20.75489739218182,7.282086599320509,5.409856374248592,1932
136.7204,135.9083,135.065,20.352317407116008,7.314594391352047,5.282875637377798,1932
136.94580000000002,135.9507,134.79760000000002,20.271025192624,7.302360543686991,5.104569936830556,1932
132.3822,135.1585,133.6491,20.22369212483217,7.384902013568172,4.301833235958844,1932
102.205,135.895,133.7007,18.945209816732064,7.113745497274919,3.752561726340947,1932
99.775,135.4289,133.48590000000002,18.375548291139463,6.964218893027537,3.145727450049869,1932
102.8596,135.618,133.5455,18.405615660444543,6.856637368273439,3.095566143696725,1932
104.3242,135.6847,134.0526,18.225967583642852,6.723844578067136,3.007994886963172,1932
104.6757,135.761,134.8055,15.522658583825134,5.934701256171353,2.1843694170175096,1932
114.02640000000001,134.28650000000002,134.988,12.638121024899146,4.790304557123381,2.036923169881972,1932
138.5224,134.8309,139.31480000000002,10.17699848874903,4.29002391485142,2.011094468192247,1932
137.67170000000002,143.4921,146.19230000000002,12.084532225535089,5.508769153812981,1.9982794374146977,1932
139.5445,144.7183,147.2284,13.378603056747076,6.0251427460269875,1.7861224594075729,1932
142.46980000000002,143.8752,146.4875,13.137986449985135,5.997668293595399,1.5849428223128066,1932
131.91150000000002,142.4435,146.99790000000002,12.758505702079642,6.23204683470859,1.0752188567891412,1932
103.5455,140.3885,144.9476,12.187892752645944,5.948509708322046,1.7807454169541717,1932
93.4654,140.0788,143.532,12.274803576432527,6.029509976772671,1.550862985566491,1932
95.7626,140.1243,143.9017,13.476328922967122,5.994418196122146,1.5083226146952098,1932
98.7758,140.80360000000002,144.61180000000002,12.919262144565353,5.996601290730885,1.169401881303383,1932
102.327,141.3158,144.49880000000002,13.419637513733408,6.193615289958192,1.2070619536706442,1932
105.7676,140.8534,144.14520000000002,13.260723594133191,6.0858777871397525,1.112257596061886,1932
136.77030000000002,142.1391,146.7687,12.619530019378432,6.037611381167042,1.248278939180893,1932
144.61440000000002,144.7328,147.4878,12.24949438303466,5.989090428437415,2.556765761660869,1932
145.09990000000002,145.8366,147.1982,12.264351592725781,6.210644124404506,2.659909163861725,1932
147.1039,145.6471,146.5359,12.208583242538847,6.301790347988451,2.723217066265701,1932
144.0729,139.61870000000002,144.15030000000002,10.378014530246247,5.199048981303745,2.357140197357331,1932
122.64850000000001,132.3356,135.26080000000002,8.107684487570827,3.786049740824789,1.3664491794408855,1932
138.51090000000002,122.33460000000001,126.4594,10.44869758343083,3.584890910474046,3.200679871527279,1932
139.363,121.8799,126.88300000000001,8.890963446106438,3.748209704645719,2.35641910533726,1932
138.749,122.41420000000001,125.8335,8.712772176523425,3.4501649757655946,3.1694128399437367,1932
143.7123,123.20800000000001,123.2748,10.208669291832335,3.1946417639538347,5.179081478409083,1932
163.173,122.68530000000001,120.9914,10.164254571782443,2.8641689737158615,6.68544134967931,1932
174.9481,122.9381,119.60440000000001,10.419050167361556,3.02698998842075,7.270508967052936,1932
176.2088,122.43230000000001,119.09400000000001,10.252590041545748,3.170649256855271,7.54519476223106,1932
164.3081,121.21340000000001,125.7205,11.167505289454878,3.746713285000515,5.48063680150397,1932
147.2775,121.4398,124.68350000000001,11.863376153102523,3.4593606287868472,6.9751220598637715,1932
145.94490000000002,122.4984,121.7299,12.084745094125754,2.7705229542454037,7.807544171504842,1932
108.87280000000001,129.5054,131.1489,16.44850814390158,6.607841617351237,4.643245501801712,1932
101.0954,130.7715,134.4005,9.989539470866578,4.580533566081264,2.2272628381045125,1932
98.75590000000001,131.59300000000002,135.60330000000002,9.470718831746519,4.359673267573331,2.1621584377642153,1932
97.31670000000001,132.9872,137.34300000000002,7.957034693276094,3.6025041512817686,1.7947008107190718,1932
103.4989,133.30010000000001,138.21550000000002,10.808450341746436,4.417175567033486,2.119306431358041,1932
119.94200000000001,133.102,139.10250000000002,11.224786679487421,4.46172567511696,1.9816139255650989,1932
147.8608,134.1114,139.3232,11.022360153796276,4.470703528528749,3.177694409473165,1932
143.94140000000002,134.3821,139.0427,11.024462165566057,4.467225043581218,2.9223409640224447,1932
133.9513,132.9831,138.9349,10.889744180190794,4.488498010470734,2.4686153993692406,1932
127.6568,132.32680000000002,137.8427,9.06163416608725,4.17063565418927,2.209650811779847,1932
109.7472,131.78390000000002,135.8364,8.151901137771413,4.147384813348856,1.767663723675887,1932
95.16170000000001,133.0327,135.7287,8.257296961475799,4.229400750697257,1.636794522840083,1932
104.2206,133.0094,135.738,8.461804514404696,4.318392251752951,1.5079641905565622,1932
115.3369,132.8642,135.3634,9.029894705366194,4.510582929067872,1.5615186326124817,1932
119.0112,132.8106,135.37990000000002,8.925036389841802,4.452586623525856,1.3996342343604034,1932
152.63760000000002,135.00130000000001,136.1822,10.01998334529533,5.788825296206084,1.6727232765778877,1932
160.369,136.0618,135.7929,11.2520593226307,6.736896968189147,2.4048720527295817,1932
161.4669,135.6526,135.2451,11.612566658150953,6.70102329797478,2.6255334676971693,1932
149.978,134.5003,134.7066,11.725055053175641,6.635872204164097,2.4462862547128865,1932
139.9696,132.8748,134.6482,11.723671602360698,6.1696616568496365,2.4911516934944444,1932
113.7706,132.3606,133.4691,11.072162193537434,5.878381379257194,1.641598364400539,1932
108.3223,132.34640000000002,133.886,11.303787980584282,5.617028310414483,1.857633979018391,1932
95.15360000000001,141.90210000000002,135.3793,31.301044823455946,10.858264851715429,4.157238447575846,1932
135.6397,131.1079,141.32150000000001,21.726833269254822,8.688121637615476,4.583005318565113,1932
142.68030000000002,132.612,146.2278,12.011564923439247,6.7762125114256895,3.778029534029612,1932
142.7091,133.54770000000002,147.08880000000002,12.124103149924183,7.144950994233528,3.245630071340895,1932
143.602,129.633,143.5035,10.62929894207509,5.3414708648456735,2.947403560762926,1932
116.00290000000001,137.71020000000001,139.502,35.468522545913835,13.80951903434707,3.71986505131557,1932
134.2067,132.28820000000002,138.5661,22.753930981480885,11.309595074979315,5.012786728956047,1932
131.749,139.2365,147.22750000000002,13.762216354933535,7.895452346129393,2.678384541098946,1932
135.3414,144.3177,154.2495,14.601480953656864,6.4887877689132685,2.575820209176154,1932
135.12120000000002,143.9409,153.785,16.513549302315273,7.766737229364603,3.38632175080892,1932
136.5042,134.7093,143.4511,13.253044267639163,7.197763090710702,2.852754596876842,1932
127.2959,132.33190000000002,129.8638,28.37054005813075,11.783884859841177,7.629420001546783,1932
108.5614,136.1625,130.76760000000002,21.045518051119558,8.695624977538992,2.705732847121827,1932
94.0591,143.7987,139.709,20.632857465460305,7.181808846662617,2.3002432480069026,1932
103.06880000000001,142.0729,141.2875,29.770036388288098,10.012581364962628,2.527537091716341,1932
134.0183,135.3548,142.6274,16.268932512921648,7.671839216250558,2.222379184568566,1932
144.8794,134.69570000000002,143.794,14.174923479158595,6.784769819971389,4.642689306856341,1932
140.1481,138.84470000000002,147.9262,12.228220082661299,6.261979072944455,3.9688982803799124,1932
137.0807,143.3176,152.80280000000002,10.242928658835854,5.879279738199379,3.687209264470155,1932
124.3322,145.2276,153.0105,15.071026612676395,7.44299659008411,2.7527785508459384,1932
134.5021,135.1116,145.20170000000002,15.515959383486328,7.071912431584356,3.3786117134108915,1932
92.1596,143.1068,141.7319,34.30613834053608,11.258090147089884,2.7903444930693544,1932
103.04230000000001,138.5487,141.0028,26.523301278498447,9.170170571478058,2.8377794417465076,1932
116.0721,135.16500000000002,140.35160000000002,19.351038772892753,7.717303609421965,2.7319182711046435,1932
106.01870000000001,136.0492,139.9941,26.443697742751475,8.721386320992636,2.6017811572074456,1932
90.0017,142.99530000000001,142.50220000000002,22.919753426029704,9.233725028935794,2.5912149968687213,1932
98.748,141.45850000000002,144.8186,21.405964028746762,8.611043940777265,2.799695347712072,1932
115.31670000000001,139.05270000000002,145.7961,21.12705850585922,9.251460571715,3.205733112721804,1932
125.5198,137.3597,144.27020000000002,19.59088073466837,8.692716256153759,3.3362541809632087,1932
122.55040000000001,138.238,145.3363,20.022623700204676,8.475562282232431,3.2076162971910853,1932
116.2073,142.4225,147.94410000000002,19.354485958299158,7.876318540409405,2.5244752306163525,1932
118.46050000000001,144.39100000000002,148.2832,15.513414832009042,9.375932966910337,2.1280032330805088,1932
119.1139,141.88580000000002,146.06310000000002,13.67721195236812,7.44455226054568,1.7911779336503224,1932
108.7003,147.3906,144.5974,15.221283779957668,8.746909833764088,1.7115236603686341,1932
135.9185,138.4445,146.1595,17.617158049753744,10.868225234600152,3.9966060288695124,1932
138.40970000000002,139.7835,152.56570000000002,10.966724484092671,6.38944659184169,3.669752513452814,1932
131.3897,145.5769,155.8297,18.64896870901982,7.677427068361052,3.204106413650877,1932
135.854,146.40560000000002,156.9403,12.661045928358329,7.008472632463904,3.25796499520771,1932
135.14170000000001,146.14170000000001,153.86860000000001,15.52558601502673,10.562898329057052,3.003620155745011,1932
125.8182,140.715,145.0824,17.948380115208142,9.532983530878315,2.039855445858178,1932
109.9773,143.9913,138.89180000000002,18.860063221262013,9.59144537126709,1.8445304985265092,1932
128.09300000000002,134.0991,136.73590000000002,15.208200123617384,7.63588103561088,2.3017713157470996,1932
140.23680000000002,133.2072,141.0026,14.17812137626119,6.547172531711832,3.3441879791666413,1932
142.5626,142.6543,153.6694,10.641516867439492,6.262890028572886,1.8880422770691647,1932
137.1159,146.2519,157.7953,12.355050270638213,6.066848142981619,4.372779197489941,1932
134.06310000000002,149.5858,160.109,12.69546054265055,6.569614780183037,3.4695416123742175,1932
132.7358,149.50140000000002,156.6962,11.963561274135765,6.105685714151581,2.518631684069437,1932
122.7694,141.63930000000002,146.71810000000002,11.91248184216877,6.8811478337551195,2.095956199445712,1932
108.04360000000001,142.05620000000002,138.7537,17.731308441285385,9.65281521422608,1.7731994557859367,1932
100.9586,143.803,145.45000000000002,15.96544662826565,6.686672640409378,1.650060604946013,1932
99.3165,152.0959,153.2835,14.37638785474289,6.864058798553477,1.714913336002167,1932
125.5424,150.27700000000002,159.7107,15.863681862669832,7.6998487647482134,2.616449026830412,1932
128.8092,151.79760000000002,162.2226,16.42306899942885,7.085127679865406,1.9451604663888216,1932
119.48440000000001,153.7191,159.54840000000002,20.330645750688735,7.672548154948344,1.8552243637881989,1932
104.18350000000001,151.5037,151.1077,14.230313691201557,7.2697445835461725,1.4811146849593733,1932
120.322,142.257,146.7732,16.10418318326017,9.135291511495334,2.1342824930171416,1932
124.07770000000001,141.06810000000002,145.7156,14.75843700091573,8.488054099144069,2.705867077297535,1932
136.2538,133.107,139.30020000000002,15.61224473162013,7.159060762418531,3.9037264197169557,1932
127.69380000000001,131.8497,133.4523,10.656211407437304,5.826157388021749,1.7853080154419072,1932
117.87190000000001,137.8329,135.4986,17.714883301619547,9.262136772365333,1.5483533317679512,1932
127.1795,137.1459,143.55010000000001,16.4210925260775,9.89099657213558,1.9921571198068375,1932
133.2555,143.1748,154.9433,14.49537925512802,6.4471423871354965,2.1995192906638463,1932
128.9589,149.69140000000002,159.6887,17.56001739150628,7.331259512525493,2.5430675000871523,1932
123.7265,156.6267,161.0822,13.186307206720173,7.869710738648742,2.9808460476853145,1932
121.6336,161.4285,164.8861,11.20616575997344,5.8559104970957,1.838947196088367,1932
121.7736,158.27620000000002,162.8948,12.387338012664408,7.506817805168412,2.6002178677950036,1932
131.7224,143.101,153.68630000000002,11.982234275793578,6.212873650735191,2.83825515237752,1932
128.7664,138.06210000000002,143.4296,17.726421834087045,9.949776057278681,2.613052590362417,1932
112.77380000000001,141.5483,136.7883,18.780059466359468,9.675105534824835,2.1813947625322196,1932
141.1603,135.4864,142.5627,13.632087291020333,7.574682504237322,3.389759388216046,1932
143.76590000000002,143.7914,153.5129,11.3145524520413,6.215551949746505,3.230051638906083,1932
144.8578,139.3951,151.2854,10.126775358424862,5.243605247346298,3.277124782487761,1932
141.7182,133.2203,145.36610000000002,12.39145628084139,6.231064749302453,3.6075851743229643,1932
141.9395,126.4256,133.7576,13.693978229499217,6.47127998467071,3.9034654142187244,1932
121.65010000000001,131.61360000000002,132.2329,17.583113205288708,8.047129614961795,3.7532729170686174,1932
130.2541,129.30790000000002,135.0942,14.924909821838137,7.630825485489545,3.612246719148613,1932
132.2631,130.8621,140.2638,13.549216892130572,7.065173995734259,3.0711902513520792,1932
132.5446,134.6852,145.8366,15.341714729455731,8.855038168184127,3.4184061256671328,1932
136.0992,132.9358,145.97220000000002,15.296155051515372,7.590578262556849,3.2400967825048608,1932
115.5372,138.2929,145.2775,18.734642141231326,7.511238885163878,1.928339635542033,1932
108.57130000000001,143.6069,143.0928,17.214218434480227,9.145401707415584,1.5312048066794457,1932
122.3939,139.29680000000002,145.0944,11.265475701895605,6.1838911503999565,2.3229913129412303,1932
129.7669,145.65120000000002,153.061,11.861566692052214,6.502825428995968,1.5126397456096763,1932
141.24720000000002,148.58100000000002,157.8948,11.353893260022948,5.948935955277704,2.7793403821769527,1932
134.69050000000001,140.9113,150.2997,12.932026513659741,7.155377859344471,2.653842480254041,1932
138.24290000000002,129.96550000000002,138.38590000000002,13.804980970287339,7.034423199523833,3.020758379943342,1932
133.7641,126.3152,129.9648,17.992677710390907,6.905812693666093,3.542648862080725,1932
125.034,130.57250000000002,132.3235,18.540270871807614,8.22590686489909,3.8910471277024437,1932
132.4042,130.3162,139.77450000000002,10.769095707625546,6.133548529195773,2.6616253962558933,1932
